OrderID,DateKey,CustomerID,ProductID,SellerID,Quantity,UnitPrice,Discount,Tax,ShippingCost,GrossAmount,DiscountedAmount,NetAmount,TotalAmount,PaymentMethod,OrderStatus
ORD0073840,20240523,CUST032594,P00037,SELL00807,3,66.84,0.1,9.02,11.19,200.52,20.05,180.47,200.68,UPI,Delivered
ORD0073841,20230427,CUST007515,P00024,SELL00693,4,326.74,0.1,94.1,5.81,1306.96,130.7,1176.26,1276.17,Credit Card,Delivered
ORD0073842,20200601,CUST047438,P00035,SELL01422,3,431.16,0.0,64.67,10.8,1293.48,0.0,1293.48,1368.95,Debit Card,Delivered
ORD0073843,20241004,CUST047369,P00007,SELL01169,1,295.77,0.0,23.66,3.0,295.77,0.0,295.77,322.43,Debit Card,Delivered
ORD0073844,20200317,CUST026466,P00011,SELL01198,4,595.17,0.15,0.0,13.89,2380.68,357.1,2023.58,2037.47,UPI,Pending
ORD0073845,20211203,CUST028823,P00005,SELL01954,4,284.67,0.0,136.64,12.9,1138.68,0.0,1138.68,1288.22,Net Banking,Delivered
ORD0073846,20210623,CUST035993,P00030,SELL00370,4,49.75,0.25,11.94,2.8,199.0,49.75,149.25,163.99,Net Banking,Shipped
ORD0073847,20211225,CUST042194,P00006,SELL00077,3,274.76,0.3,28.85,8.62,824.28,247.28,577.0,614.47,Debit Card,Delivered
ORD0073848,20210103,CUST043368,P00012,SELL00255,5,197.32,0.0,118.39,0.8,986.6,0.0,986.6,1105.79,Debit Card,Delivered
ORD0073849,20210721,CUST034055,P00027,SELL01866,3,410.72,0.3,103.5,2.97,1232.16,369.65,862.5100000000001,968.98,Credit Card,Pending
ORD0073850,20210915,CUST000673,P00029,SELL01671,3,486.3,0.05,69.3,13.01,1458.9,72.95,1385.95,1468.26,Credit Card,Delivered
ORD0073851,20241113,CUST039675,P00046,SELL01383,4,282.83,0.15,48.08,5.14,1131.32,169.7,961.62,1014.84,Debit Card,Delivered
ORD0073852,20230323,CUST048349,P00042,SELL01018,5,39.58,0.0,15.83,14.97,197.9,0.0,197.9,228.7,Net Banking,Delivered
ORD0073853,20200603,CUST029958,P00015,SELL00457,5,34.07,0.2,0.0,11.51,170.35,34.07,136.28,147.79,UPI,Delivered
ORD0073854,20220304,CUST044036,P00031,SELL00889,5,196.65,0.25,59.0,5.47,983.25,245.81,737.44,801.91,Amazon Pay,Delivered
ORD0073855,20200927,CUST015953,P00036,SELL01618,2,75.31,0.0,12.05,0.02,150.62,0.0,150.62,162.69,Credit Card,Shipped
ORD0073856,20210715,CUST026842,P00013,SELL01272,4,290.64,0.05,55.22,2.83,1162.56,58.13,1104.4299999999998,1162.48,UPI,Delivered
ORD0073857,20240312,CUST039404,P00017,SELL01886,5,498.74,0.0,199.5,8.03,2493.7,0.0,2493.7,2701.23,Credit Card,Delivered
ORD0073858,20231114,CUST023057,P00010,SELL01934,2,74.23,0.1,6.68,7.57,148.46,14.85,133.61,147.86,Debit Card,Delivered
ORD0073859,20221227,CUST024809,P00008,SELL00270,5,237.65,0.0,95.06,2.47,1188.25,0.0,1188.25,1285.78,Credit Card,Delivered
ORD0073860,20200511,CUST048924,P00015,SELL01448,5,183.19,0.0,73.28,14.18,915.95,0.0,915.95,1003.41,Debit Card,Delivered
ORD0073861,20240820,CUST008066,P00045,SELL00056,1,319.23,0.0,25.54,6.58,319.23,0.0,319.23,351.35,Cash on Delivery,Delivered
ORD0073862,20220424,CUST049866,P00014,SELL01390,2,547.79,0.0,87.65,0.9,1095.58,0.0,1095.58,1184.13,Debit Card,Pending
ORD0073863,20200921,CUST022623,P00008,SELL01598,5,82.28,0.1,29.62,5.82,411.4,41.14,370.26,405.7,Credit Card,Delivered
ORD0073864,20240901,CUST038693,P00030,SELL00955,4,155.97,0.0,49.91,12.12,623.88,0.0,623.88,685.91,Cash on Delivery,Returned
ORD0073865,20241210,CUST004307,P00007,SELL01696,2,16.37,0.2,1.31,7.46,32.74,6.55,26.19,34.96,Net Banking,Delivered
ORD0073866,20200807,CUST015339,P00020,SELL01374,2,258.3,0.0,25.83,5.84,516.6,0.0,516.6,548.27,Amazon Pay,Delivered
ORD0073867,20240424,CUST042998,P00046,SELL00946,4,527.57,0.1,0.0,9.0,2110.28,211.03,1899.25,1908.25,UPI,Delivered
ORD0073868,20220617,CUST044346,P00041,SELL01240,1,289.87,0.0,14.49,2.62,289.87,0.0,289.87,306.98,Credit Card,Delivered
ORD0073869,20220725,CUST039412,P00047,SELL00362,1,181.1,0.0,9.06,5.59,181.1,0.0,181.1,195.75,Amazon Pay,Delivered
ORD0073870,20220915,CUST041457,P00011,SELL01480,5,496.94,0.15,105.6,9.54,2484.7,372.7,2112.0,2227.13,Debit Card,Delivered
ORD0073871,20201015,CUST024026,P00036,SELL01007,5,348.67,0.0,87.17,3.5,1743.35,0.0,1743.35,1834.02,Debit Card,Delivered
ORD0073872,20230107,CUST039791,P00003,SELL01847,5,517.82,0.0,0.0,9.86,2589.1,0.0,2589.1,2598.96,Debit Card,Delivered
ORD0073873,20220120,CUST009700,P00024,SELL00881,5,575.85,0.2,115.17,9.16,2879.25,575.85,2303.4,2427.73,Debit Card,Delivered
ORD0073874,20240514,CUST004834,P00035,SELL00013,2,39.04,0.05,5.93,0.2,78.08,3.9,74.17999999999999,80.31,UPI,Delivered
ORD0073875,20201115,CUST023634,P00048,SELL01179,2,123.89,0.0,0.0,2.69,247.78,0.0,247.78,250.47,Amazon Pay,Delivered
ORD0073876,20201113,CUST036095,P00020,SELL01055,3,567.92,0.05,80.93,12.79,1703.76,85.19,1618.57,1712.29,Amazon Pay,Delivered
ORD0073877,20210501,CUST032594,P00007,SELL01565,5,98.3,0.1,79.62,13.22,491.5,49.15,442.35,535.19,Cash on Delivery,Delivered
ORD0073878,20231115,CUST000651,P00029,SELL01970,3,294.37,0.0,158.96,9.09,883.11,0.0,883.11,1051.16,Credit Card,Delivered
ORD0073879,20241107,CUST028334,P00022,SELL01056,5,378.97,0.0,94.74,4.92,1894.85,0.0,1894.85,1994.51,Debit Card,Delivered
ORD0073880,20210810,CUST039693,P00038,SELL01817,3,97.69,0.05,13.92,6.25,293.07,14.65,278.42,298.59,Credit Card,Delivered
ORD0073881,20200208,CUST022562,P00029,SELL01848,1,52.46,0.05,2.49,7.34,52.46,2.62,49.84,59.67,Net Banking,Delivered
ORD0073882,20230507,CUST004305,P00034,SELL00194,5,124.32,0.0,74.59,0.2,621.6,0.0,621.6,696.39,Debit Card,Shipped
ORD0073883,20220731,CUST014099,P00050,SELL01624,3,352.45,0.15,0.0,12.91,1057.35,158.6,898.7499999999999,911.66,Credit Card,Delivered
ORD0073884,20200414,CUST041536,P00002,SELL01769,5,340.29,0.1,275.63,8.83,1701.45,170.14,1531.31,1815.76,Credit Card,Delivered
ORD0073885,20240524,CUST026224,P00016,SELL01129,5,21.72,0.2,6.95,2.7,108.6,21.72,86.88,96.53,UPI,Delivered
ORD0073886,20241222,CUST022942,P00026,SELL01530,4,395.62,0.0,79.12,3.11,1582.48,0.0,1582.48,1664.71,Net Banking,Shipped
ORD0073887,20210521,CUST005629,P00019,SELL01435,5,533.22,0.0,133.31,2.97,2666.1,0.0,2666.1,2802.38,Debit Card,Delivered
ORD0073888,20210723,CUST028783,P00039,SELL00576,1,351.34,0.05,40.05,4.23,351.34,17.57,333.77,378.05,Credit Card,Delivered
ORD0073889,20201124,CUST018941,P00043,SELL01824,4,397.37,0.0,190.74,12.16,1589.48,0.0,1589.48,1792.38,Amazon Pay,Delivered
ORD0073890,20240910,CUST027283,P00039,SELL01116,5,83.03,0.0,20.76,5.67,415.15,0.0,415.15,441.58,Net Banking,Shipped
ORD0073891,20220910,CUST021563,P00040,SELL01043,2,38.01,0.25,0.0,1.38,76.02,19.0,57.02,58.4,Credit Card,Delivered
ORD0073892,20201103,CUST012235,P00042,SELL00581,4,174.39,0.0,83.71,1.14,697.56,0.0,697.56,782.41,UPI,Delivered
ORD0073893,20200809,CUST032930,P00042,SELL01645,1,160.85,0.05,7.64,10.67,160.85,8.04,152.81,171.12,Debit Card,Shipped
ORD0073894,20211017,CUST015376,P00017,SELL00528,1,357.08,0.05,27.14,5.41,357.08,17.85,339.23,371.78,Debit Card,Delivered
ORD0073895,20221116,CUST008147,P00045,SELL00638,5,195.17,0.15,0.0,0.25,975.85,146.38,829.47,829.72,Credit Card,Shipped
ORD0073896,20211103,CUST032444,P00009,SELL01172,4,392.68,0.1,254.46,9.65,1570.72,157.07,1413.65,1677.76,Net Banking,Shipped
ORD0073897,20200530,CUST044213,P00027,SELL01664,3,305.0,0.1,98.82,9.51,915.0,91.5,823.5,931.83,Debit Card,Delivered
ORD0073898,20200621,CUST048451,P00030,SELL01049,3,237.2,0.25,26.68,14.35,711.6,177.9,533.7,574.73,Net Banking,Delivered
ORD0073899,20211223,CUST007426,P00018,SELL00352,4,497.36,0.0,238.73,14.1,1989.44,0.0,1989.44,2242.27,Debit Card,Shipped
ORD0073900,20220905,CUST002798,P00007,SELL00484,1,153.07,0.0,7.65,6.42,153.07,0.0,153.07,167.14,Credit Card,Delivered
ORD0073901,20221111,CUST012011,P00008,SELL00753,5,13.1,0.0,3.28,2.11,65.5,0.0,65.5,70.89,Net Banking,Delivered
ORD0073902,20220320,CUST034572,P00036,SELL01542,3,157.37,0.0,37.77,14.29,472.11,0.0,472.11,524.17,Amazon Pay,Shipped
ORD0073903,20220526,CUST018834,P00035,SELL00284,4,227.11,0.0,45.42,14.4,908.44,0.0,908.44,968.26,Credit Card,Delivered
ORD0073904,20240417,CUST018816,P00009,SELL00463,1,128.43,0.05,0.0,3.56,128.43,6.42,122.01,125.57,Debit Card,Delivered
ORD0073905,20210912,CUST021449,P00040,SELL01182,2,269.34,0.0,26.93,12.72,538.68,0.0,538.68,578.33,Credit Card,Delivered
ORD0073906,20231118,CUST026997,P00043,SELL00365,4,208.23,0.25,31.23,3.95,832.92,208.23,624.6899999999999,659.87,UPI,Shipped
ORD0073907,20200216,CUST009648,P00018,SELL00449,5,242.52,0.0,97.01,10.06,1212.6,0.0,1212.6,1319.67,Debit Card,Delivered
ORD0073908,20240619,CUST005053,P00011,SELL01423,5,217.57,0.1,48.95,4.18,1087.85,108.78,979.07,1032.2,Credit Card,Delivered
ORD0073909,20230222,CUST025850,P00012,SELL01299,2,130.63,0.15,39.97,6.01,261.26,39.19,222.07,268.05,UPI,Delivered
ORD0073910,20230920,CUST005534,P00017,SELL01920,1,171.92,0.2,0.0,8.52,171.92,34.38,137.54,146.06,Credit Card,Shipped
ORD0073911,20230811,CUST003444,P00035,SELL00076,5,49.95,0.1,11.24,12.23,249.75,24.98,224.77,248.24,Credit Card,Delivered
ORD0073912,20220608,CUST035123,P00018,SELL00792,5,48.36,0.0,29.02,12.57,241.8,0.0,241.8,283.39,UPI,Delivered
ORD0073913,20220419,CUST037369,P00014,SELL01004,2,492.01,0.0,118.08,6.5,984.02,0.0,984.02,1108.6,Credit Card,Delivered
ORD0073914,20240409,CUST002641,P00014,SELL01762,1,239.95,0.05,0.0,14.62,239.95,12.0,227.95,242.57,Amazon Pay,Delivered
ORD0073915,20240605,CUST029389,P00030,SELL01108,1,320.26,0.2,20.5,2.02,320.26,64.05,256.21,278.73,Credit Card,Delivered
ORD0073916,20210723,CUST037903,P00035,SELL01293,4,271.91,0.0,87.01,7.31,1087.64,0.0,1087.64,1181.96,Credit Card,Delivered
ORD0073917,20210621,CUST003114,P00020,SELL01522,3,591.2,0.0,141.89,10.86,1773.6,0.0,1773.6,1926.35,Debit Card,Shipped
ORD0073918,20230813,CUST029366,P00044,SELL01454,3,495.28,0.2,95.09,14.43,1485.84,297.17,1188.6699999999998,1298.19,Credit Card,Returned
ORD0073919,20200213,CUST007745,P00004,SELL00541,5,588.1,0.1,476.36,2.41,2940.5,294.05,2646.45,3125.22,Credit Card,Delivered
ORD0073920,20210819,CUST039184,P00029,SELL00198,1,150.64,0.05,17.17,1.47,150.64,7.53,143.11,161.75,Amazon Pay,Delivered
ORD0073921,20200122,CUST046692,P00036,SELL01183,5,344.63,0.0,0.0,9.63,1723.15,0.0,1723.15,1732.78,Credit Card,Returned
ORD0073922,20200813,CUST022698,P00034,SELL01469,2,379.23,0.0,91.02,1.28,758.46,0.0,758.46,850.76,Credit Card,Delivered
ORD0073923,20210702,CUST015475,P00045,SELL01893,3,377.47,0.0,56.62,4.38,1132.41,0.0,1132.41,1193.41,UPI,Shipped
ORD0073924,20210108,CUST032044,P00012,SELL00463,5,242.47,0.1,196.4,2.74,1212.35,121.24,1091.11,1290.26,UPI,Delivered
ORD0073925,20210904,CUST033793,P00050,SELL01198,1,555.23,0.3,0.0,13.26,555.23,166.57,388.66,401.92,Debit Card,Delivered
ORD0073926,20211015,CUST005170,P00042,SELL01092,4,412.97,0.05,78.46,7.87,1651.88,82.59,1569.2900000000002,1655.62,Credit Card,Delivered
ORD0073927,20221024,CUST037361,P00047,SELL01018,1,155.29,0.0,0.0,13.07,155.29,0.0,155.29,168.36,UPI,Delivered
ORD0073928,20200124,CUST020325,P00031,SELL00528,1,277.77,0.1,30.0,10.97,277.77,27.78,249.99,290.96,Amazon Pay,Delivered
ORD0073929,20240922,CUST029398,P00049,SELL01680,5,268.95,0.0,67.24,10.54,1344.75,0.0,1344.75,1422.53,Credit Card,Delivered
ORD0073930,20220412,CUST016092,P00006,SELL00655,2,397.98,0.05,136.11,5.15,795.96,39.8,756.1600000000001,897.42,UPI,Delivered
ORD0073931,20230907,CUST022770,P00011,SELL00860,3,72.25,0.1,23.41,8.87,216.75,21.68,195.07,227.36,UPI,Delivered
ORD0073932,20241209,CUST041234,P00035,SELL01239,5,163.43,0.2,78.45,8.86,817.15,163.43,653.72,741.03,Amazon Pay,Delivered
ORD0073933,20210622,CUST027319,P00039,SELL00423,4,63.19,0.1,18.2,7.32,252.76,25.28,227.48,253.0,Credit Card,Delivered
ORD0073934,20210106,CUST038320,P00004,SELL01989,2,455.44,0.25,81.98,14.6,910.88,227.72,683.16,779.74,Debit Card,Delivered
ORD0073935,20240604,CUST047148,P00044,SELL00801,2,300.34,0.1,27.03,1.27,600.68,60.07,540.6099999999999,568.91,UPI,Delivered
ORD0073936,20240714,CUST013201,P00043,SELL01221,2,145.22,0.25,10.89,1.53,290.44,72.61,217.83,230.25,Amazon Pay,Shipped
ORD0073937,20231020,CUST035623,P00041,SELL01260,1,352.83,0.1,57.16,12.97,352.83,35.28,317.54999999999995,387.68,Amazon Pay,Shipped
ORD0073938,20220701,CUST049445,P00031,SELL01842,1,560.18,0.05,26.61,14.29,560.18,28.01,532.17,573.07,Amazon Pay,Delivered
ORD0073939,20221228,CUST014175,P00038,SELL01123,5,299.22,0.0,269.3,3.91,1496.1,0.0,1496.1,1769.31,Debit Card,Shipped
ORD0073940,20240204,CUST045097,P00048,SELL00346,2,248.61,0.0,39.78,12.95,497.22,0.0,497.22,549.95,Credit Card,Delivered
ORD0073941,20240308,CUST042039,P00049,SELL00172,1,256.15,0.3,8.97,4.67,256.15,76.84,179.30999999999997,192.94,Credit Card,Delivered
ORD0073942,20230829,CUST035936,P00022,SELL01308,4,193.16,0.0,139.08,1.6,772.64,0.0,772.64,913.32,UPI,Delivered
ORD0073943,20221231,CUST027070,P00042,SELL00882,5,342.29,0.0,136.92,2.14,1711.45,0.0,1711.45,1850.51,Debit Card,Delivered
ORD0073944,20230623,CUST033136,P00043,SELL00153,3,73.62,0.05,16.79,9.7,220.86,11.04,209.82,236.31,Credit Card,Delivered
ORD0073945,20220127,CUST030118,P00040,SELL01598,2,131.44,0.1,18.93,14.1,262.88,26.29,236.59,269.62,Debit Card,Delivered
ORD0073946,20241123,CUST023696,P00028,SELL00028,3,100.67,0.15,12.84,6.03,302.01,45.3,256.71,275.58,UPI,Delivered
ORD0073947,20230101,CUST003918,P00048,SELL00642,5,167.65,0.0,67.06,3.18,838.25,0.0,838.25,908.49,Credit Card,Delivered
ORD0073948,20220224,CUST024079,P00008,SELL00101,2,434.2,0.15,59.05,8.25,868.4,130.26,738.14,805.44,UPI,Delivered
ORD0073949,20240331,CUST019000,P00045,SELL01059,2,504.54,0.0,121.09,3.0,1009.08,0.0,1009.08,1133.17,UPI,Delivered
ORD0073950,20240910,CUST044473,P00036,SELL00515,5,590.31,0.0,236.12,6.23,2951.55,0.0,2951.55,3193.9,Credit Card,Delivered
ORD0073951,20221010,CUST008137,P00014,SELL00307,3,587.18,0.0,317.08,1.79,1761.54,0.0,1761.54,2080.41,Debit Card,Delivered
ORD0073952,20200209,CUST022094,P00031,SELL01522,3,304.31,0.25,54.78,14.81,912.93,228.23,684.6999999999999,754.29,Net Banking,Shipped
ORD0073953,20221128,CUST044637,P00005,SELL01987,1,438.97,0.0,21.95,11.69,438.97,0.0,438.97,472.61,UPI,Delivered
ORD0073954,20221215,CUST042969,P00042,SELL00359,1,79.82,0.0,14.37,0.91,79.82,0.0,79.82,95.1,Cash on Delivery,Pending
ORD0073955,20220603,CUST024900,P00027,SELL00352,1,235.65,0.05,17.91,7.98,235.65,11.78,223.87,249.76,UPI,Shipped
ORD0073956,20220114,CUST008849,P00004,SELL01790,2,487.76,0.0,78.04,7.07,975.52,0.0,975.52,1060.63,Net Banking,Delivered
ORD0073957,20210719,CUST003196,P00029,SELL00331,4,99.98,0.1,28.79,6.33,399.92,39.99,359.93,395.05,UPI,Delivered
ORD0073958,20230410,CUST027328,P00031,SELL01353,2,387.07,0.0,38.71,6.28,774.14,0.0,774.14,819.13,Amazon Pay,Delivered
ORD0073959,20201028,CUST033669,P00025,SELL00627,1,493.69,0.15,0.0,13.99,493.69,74.05,419.64,433.63,Credit Card,Delivered
ORD0073960,20240222,CUST030922,P00024,SELL00044,2,508.96,0.0,122.15,7.86,1017.92,0.0,1017.92,1147.93,Credit Card,Shipped
ORD0073961,20231226,CUST022820,P00006,SELL00734,1,453.03,0.0,36.24,6.1,453.03,0.0,453.03,495.37,Credit Card,Delivered
ORD0073962,20240920,CUST037856,P00035,SELL00456,1,86.61,0.15,5.89,8.71,86.61,12.99,73.62,88.22,Credit Card,Shipped
ORD0073963,20220819,CUST029625,P00044,SELL00092,5,597.75,0.05,141.97,2.73,2988.75,149.44,2839.31,2984.01,Credit Card,Shipped
ORD0073964,20220722,CUST018901,P00027,SELL01885,4,302.34,0.05,137.87,13.85,1209.36,60.47,1148.89,1300.61,UPI,Delivered
ORD0073965,20210708,CUST000496,P00012,SELL01792,2,341.69,0.0,54.67,1.0,683.38,0.0,683.38,739.05,Credit Card,Delivered
ORD0073966,20200104,CUST038496,P00023,SELL00025,2,546.01,0.3,61.15,8.87,1092.02,327.61,764.41,834.43,Credit Card,Delivered
ORD0073967,20230708,CUST014379,P00002,SELL00878,5,68.28,0.05,16.22,14.04,341.4,17.07,324.33,354.59,Amazon Pay,Delivered
ORD0073968,20220530,CUST027746,P00044,SELL00147,5,220.88,0.05,0.0,8.21,1104.4,55.22,1049.18,1057.39,Credit Card,Delivered
ORD0073969,20240512,CUST026441,P00032,SELL01812,3,360.45,0.05,51.36,7.26,1081.35,54.07,1027.28,1085.9,Credit Card,Shipped
ORD0073970,20240421,CUST011367,P00036,SELL00264,3,381.38,0.05,195.65,5.24,1144.14,57.21,1086.93,1287.82,Credit Card,Shipped
ORD0073971,20210213,CUST026029,P00049,SELL00285,1,117.84,0.15,0.0,2.45,117.84,17.68,100.16,102.61,Amazon Pay,Delivered
ORD0073972,20241105,CUST013638,P00021,SELL01561,2,530.81,0.3,37.16,8.66,1061.62,318.49,743.1299999999999,788.95,Credit Card,Delivered
ORD0073973,20200921,CUST017883,P00017,SELL00276,3,227.63,0.25,25.61,3.11,682.89,170.72,512.17,540.89,Credit Card,Delivered
ORD0073974,20200115,CUST030588,P00013,SELL00524,5,365.93,0.0,146.37,14.19,1829.65,0.0,1829.65,1990.21,UPI,Pending
ORD0073975,20200328,CUST015208,P00011,SELL00897,3,414.25,0.0,149.13,6.14,1242.75,0.0,1242.75,1398.02,Debit Card,Delivered
ORD0073976,20200408,CUST006664,P00028,SELL00717,4,404.7,0.05,123.03,10.9,1618.8,80.94,1537.86,1671.79,UPI,Shipped
ORD0073977,20221004,CUST016916,P00045,SELL00889,3,144.55,0.0,21.68,6.48,433.65,0.0,433.65,461.81,Credit Card,Delivered
ORD0073978,20240628,CUST033722,P00046,SELL00933,1,375.62,0.1,60.85,10.94,375.62,37.56,338.06,409.85,Net Banking,Delivered
ORD0073979,20200804,CUST018982,P00035,SELL01207,1,360.47,0.0,18.02,5.45,360.47,0.0,360.47,383.94,Debit Card,Delivered
ORD0073980,20210213,CUST038547,P00038,SELL01346,3,387.24,0.0,58.09,7.27,1161.72,0.0,1161.72,1227.08,Cash on Delivery,Delivered
ORD0073981,20200709,CUST048505,P00028,SELL00575,2,397.49,0.0,143.1,8.87,794.98,0.0,794.98,946.95,Amazon Pay,Delivered
ORD0073982,20230523,CUST018622,P00015,SELL00271,1,263.52,0.1,11.86,7.21,263.52,26.35,237.17,256.24,Debit Card,Delivered
ORD0073983,20240929,CUST000348,P00018,SELL01792,2,112.49,0.0,11.25,7.2,224.98,0.0,224.98,243.43,UPI,Delivered
ORD0073984,20210908,CUST025201,P00004,SELL01439,3,168.91,0.05,38.51,4.96,506.73,25.34,481.39,524.86,Amazon Pay,Delivered
ORD0073985,20221116,CUST037028,P00050,SELL00277,2,591.08,0.25,44.33,3.26,1182.16,295.54,886.6200000000001,934.21,Credit Card,Shipped
ORD0073986,20230420,CUST035349,P00020,SELL01652,5,33.85,0.25,10.15,6.17,169.25,42.31,126.94,143.26,Debit Card,Delivered
ORD0073987,20210817,CUST049090,P00014,SELL00182,2,383.09,0.15,117.23,10.2,766.18,114.93,651.25,778.68,Cash on Delivery,Shipped
ORD0073988,20230328,CUST029556,P00013,SELL00274,5,370.06,0.1,0.0,9.31,1850.3,185.03,1665.27,1674.58,Debit Card,Delivered
ORD0073989,20200817,CUST016217,P00038,SELL00412,5,581.75,0.1,0.0,0.37,2908.75,290.88,2617.87,2618.24,Credit Card,Delivered
ORD0073990,20230612,CUST016170,P00003,SELL01475,5,475.86,0.25,89.22,8.77,2379.3,594.83,1784.4700000000005,1882.46,Amazon Pay,Delivered
ORD0073991,20220310,CUST007014,P00035,SELL01453,1,580.17,0.05,44.09,8.49,580.17,29.01,551.16,603.74,Amazon Pay,Delivered
ORD0073992,20231110,CUST044265,P00015,SELL01572,4,439.79,0.0,211.1,2.62,1759.16,0.0,1759.16,1972.88,Cash on Delivery,Delivered
ORD0073993,20210613,CUST045658,P00041,SELL01701,2,342.76,0.1,74.04,3.49,685.52,68.55,616.97,694.5,Net Banking,Delivered
ORD0073994,20230731,CUST048269,P00006,SELL01343,4,21.0,0.05,3.99,10.79,84.0,4.2,79.8,94.58,Debit Card,Delivered
ORD0073995,20200311,CUST002212,P00026,SELL01048,2,516.79,0.0,51.68,11.15,1033.58,0.0,1033.58,1096.41,Credit Card,Pending
ORD0073996,20240307,CUST021213,P00014,SELL00112,2,111.62,0.25,8.37,14.59,223.24,55.81,167.43,190.39,Credit Card,Delivered
ORD0073997,20230523,CUST014932,P00012,SELL01791,2,491.34,0.0,78.61,12.65,982.68,0.0,982.68,1073.94,UPI,Delivered
ORD0073998,20200426,CUST034261,P00043,SELL01317,1,21.46,0.0,3.86,4.97,21.46,0.0,21.46,30.29,UPI,Shipped
ORD0073999,20200409,CUST013225,P00028,SELL00606,4,254.43,0.05,77.35,10.37,1017.72,50.89,966.83,1054.55,Debit Card,Cancelled
ORD0074000,20210822,CUST005704,P00040,SELL01082,3,196.61,0.0,29.49,4.62,589.83,0.0,589.83,623.94,Net Banking,Shipped
ORD0074001,20220509,CUST000255,P00024,SELL00081,5,527.44,0.05,200.43,10.7,2637.2,131.86,2505.34,2716.47,Debit Card,Delivered
ORD0074002,20240815,CUST004646,P00006,SELL00786,3,419.81,0.0,62.97,7.96,1259.43,0.0,1259.43,1330.36,UPI,Shipped
ORD0074003,20201021,CUST034391,P00011,SELL01304,1,430.93,0.0,51.71,13.89,430.93,0.0,430.93,496.53,Cash on Delivery,Pending
ORD0074004,20230415,CUST034271,P00018,SELL00109,3,170.64,0.15,21.76,6.81,511.92,76.79,435.13,463.7,Credit Card,Returned
ORD0074005,20230301,CUST008590,P00022,SELL01219,5,267.71,0.15,136.53,12.03,1338.55,200.78,1137.77,1286.33,Credit Card,Delivered
ORD0074006,20221001,CUST022929,P00022,SELL00481,4,167.4,0.0,0.0,0.4,669.6,0.0,669.6,670.0,Credit Card,Delivered
ORD0074007,20210925,CUST011508,P00014,SELL00671,2,326.1,0.2,41.74,0.38,652.2,130.44,521.76,563.88,Credit Card,Cancelled
ORD0074008,20241012,CUST002760,P00023,SELL01815,5,159.55,0.0,143.6,13.97,797.75,0.0,797.75,955.32,Amazon Pay,Delivered
ORD0074009,20240522,CUST021694,P00034,SELL00111,1,104.08,0.0,8.33,14.22,104.08,0.0,104.08,126.63,Credit Card,Delivered
ORD0074010,20200226,CUST038591,P00001,SELL01970,3,472.51,0.0,70.88,7.37,1417.53,0.0,1417.53,1495.78,Credit Card,Delivered
ORD0074011,20221102,CUST011407,P00023,SELL01214,4,456.27,0.1,0.0,13.83,1825.08,182.51,1642.57,1656.4,Credit Card,Shipped
ORD0074012,20200711,CUST018106,P00042,SELL01447,2,431.04,0.0,43.1,2.18,862.08,0.0,862.08,907.36,UPI,Delivered
ORD0074013,20240517,CUST002455,P00022,SELL01384,5,50.17,0.0,20.07,0.17,250.85,0.0,250.85,271.09,Cash on Delivery,Shipped
ORD0074014,20220920,CUST028450,P00018,SELL00622,4,55.06,0.1,23.79,2.34,220.24,22.02,198.22,224.35,Credit Card,Delivered
ORD0074015,20240313,CUST016597,P00004,SELL01761,4,352.66,0.0,0.0,3.77,1410.64,0.0,1410.64,1414.41,Credit Card,Delivered
ORD0074016,20230322,CUST011466,P00011,SELL00130,5,566.9,0.0,141.72,0.1,2834.5,0.0,2834.5,2976.32,Debit Card,Delivered
ORD0074017,20221112,CUST018198,P00004,SELL01382,2,505.56,0.1,109.2,1.74,1011.12,101.11,910.01,1020.95,Credit Card,Shipped
ORD0074018,20200130,CUST045725,P00040,SELL00694,1,311.36,0.0,24.91,13.68,311.36,0.0,311.36,349.95,Debit Card,Delivered
ORD0074019,20231024,CUST004017,P00025,SELL00858,3,134.0,0.2,57.89,13.4,402.0,80.4,321.6,392.89,Debit Card,Shipped
ORD0074020,20240920,CUST038033,P00023,SELL01704,5,320.01,0.2,230.41,7.52,1600.05,320.01,1280.04,1517.97,Amazon Pay,Shipped
ORD0074021,20231115,CUST014236,P00038,SELL01241,4,52.45,0.05,15.94,14.68,209.8,10.49,199.31,229.93,Credit Card,Delivered
ORD0074022,20201105,CUST027560,P00047,SELL00523,4,374.15,0.05,170.61,2.44,1496.6,74.83,1421.77,1594.82,Credit Card,Delivered
ORD0074023,20240702,CUST019479,P00041,SELL00369,4,92.93,0.0,0.0,14.3,371.72,0.0,371.72,386.02,Debit Card,Returned
ORD0074024,20231125,CUST018860,P00041,SELL00029,5,431.4,0.2,86.28,8.83,2157.0,431.4,1725.6,1820.71,Amazon Pay,Delivered
ORD0074025,20231008,CUST035585,P00026,SELL01993,2,168.38,0.05,16.0,10.6,336.76,16.84,319.92,346.52,Credit Card,Pending
ORD0074026,20210725,CUST047914,P00004,SELL00183,4,398.89,0.2,0.0,1.77,1595.56,319.11,1276.4499999999998,1278.22,Debit Card,Delivered
ORD0074027,20200306,CUST004674,P00034,SELL01739,2,128.48,0.15,17.47,9.64,256.96,38.54,218.42,245.53,Debit Card,Shipped
ORD0074028,20200614,CUST018705,P00009,SELL01382,2,321.22,0.0,32.12,10.77,642.44,0.0,642.44,685.33,UPI,Shipped
